"","animal","treatment","pen","date","weight_kg","gain_past_day","milk_ml","feed_g","acggm_g","score_appetite_1_2","score_clinical_1_3","score_dehydration_1_2","score_faeces_1_5","note","day"
"416",11,"T4",22,2022-03-28,4.5,0.0999999999999996,593.21293744525,0,0,1,1,1,1,NA,6
"417",11,"T4",22,2022-03-29,4.5,0,648.826650330742,0,0,1,1,1,NA,"faeces_none_collected",7
"418",11,"T4",22,2022-03-30,4.7,0.2,670.33622324707,0,0,1,1,1,NA,"faeces_none_collected",8
"419",11,"T4",22,2022-03-31,4.7,0,708.64115028976,0,0,1,1,1,NA,"faeces_none_collected",9
"420",11,"T4",22,2022-04-01,4.9,0.2,790.420693532341,0,0,1,1,1,NA,"faeces_none_collected",10
"421",11,"T4",22,2022-04-02,4.9,0,790.420693532341,0,0,1,1,1,NA,NA,11
"422",11,"T4",22,2022-04-03,5.1,0.199999999999999,855.220638447093,0,0,1,1,1,NA,NA,12
"423",11,"T4",22,2022-04-04,5.2,0.100000000000001,909.089066510086,0,0,1,1,1,NA,NA,13
"424",11,"T4",22,2022-04-05,5.4,0.2,977.697268684666,0,0,1,1,1,NA,NA,14
"425",11,"T4",22,2022-04-06,5.6,0.199999999999999,1004.73169431872,0,0,1,1,1,NA,NA,15
"426",11,"T4",22,2022-04-07,5.6,0,1004.73169431872,0,0,1,1,1,NA,NA,16
"427",11,"T4",22,2022-04-08,5.8,0.2,1076.3747043025,0,0,1,1,1,NA,NA,17
"428",11,"T4",22,2022-04-09,5.9,0.100000000000001,1090.263559084,20,0,1,1,1,1,NA,18
"429",11,"T4",22,2022-04-10,6.3,0.399999999999999,1192.96215578469,20,0,1,1,1,NA,NA,19
"430",11,"T4",22,2022-04-11,6.4,0.100000000000001,1207.13609249562,40,0,1,1,1,1,NA,20
"431",11,"T4",22,2022-04-12,6.6,0.199999999999999,1284.73201197044,60,0,1,1,1,1,NA,21
"432",11,"T4",22,2022-04-13,6.7,0.100000000000001,1349.27698404372,60,0,1,1,1,1,NA,22
"433",11,"T4",22,2022-04-14,7,0.3,1394.33953089347,70,0,1,1,1,1,NA,23
"434",11,"T4",22,2022-04-15,7.6,0.6,768.987846333134,150,0,1,1,1,1,NA,24
"435",11,"T4",22,2022-04-16,7.9,0.300000000000001,791.643408797472,150,0,1,1,1,1,NA,25
"436",11,"T4",22,2022-04-17,8.2,0.299999999999999,843.159305730108,180,0,1,1,1,1,NA,26
"437",11,"T4",22,2022-04-18,NA,NA,0,440,17.6,1,1,1,1,NA,27
"438",11,"T4",22,2022-04-19,9.1,NA,0,440,17.6,1,1,1,1,NA,28
"439",11,"T4",22,2022-04-20,NA,NA,0,500,20,1,1,1,1,NA,29
"440",11,"T4",22,2022-04-21,NA,NA,0,600,24,1,1,1,1,NA,30
"441",11,"T4",22,2022-04-22,10.3,NA,0,600,24,1,1,1,1,NA,31
"442",11,"T4",22,2022-04-23,NA,NA,0,740,29.6,1,1,1,1,NA,32
"443",11,"T4",22,2022-04-24,NA,NA,0,840,33.6,1,1,1,1,NA,33
"444",11,"T4",22,2022-04-25,12.2,NA,0,860,34.4,1,1,1,1,NA,34
"445",11,"T4",22,2022-04-26,NA,NA,0,900,36,1,1,1,1,NA,35
"446",11,"T4",22,2022-04-27,NA,NA,0,900,36,1,1,1,1,NA,36
"447",11,"T4",22,2022-04-28,NA,NA,0,900,36,NA,NA,NA,NA,NA,37
"448",11,"T4",22,2022-04-29,NA,NA,0,900,36,1,1,1,NA,NA,38
"449",11,"T4",22,2022-04-30,NA,NA,0,1200,48,1,1,1,1,NA,39
"450",11,"T4",22,2022-05-01,NA,NA,0,1200,48,1,1,1,1,NA,40
"451",11,"T4",22,2022-05-02,17.6,NA,0,1200,48,NA,NA,NA,1,NA,41
"452",12,"T4",23,2022-03-23,3.9,NA,499.540794658604,0,0,NA,NA,NA,NA,NA,1
"453",12,"T4",23,2022-03-24,4.1,0.2,518.633299373275,0,0,1,1,1,1,NA,2
"454",12,"T4",23,2022-03-25,4.3,0.2,537.49427990869,0,0,1,1,1,1,NA,3
"455",12,"T4",23,2022-03-26,4.2,-0.0999999999999996,528.091859477455,0,0,1,1,1,NA,NA,4
"456",12,"T4",23,2022-03-27,4.3,0.0999999999999996,537.49427990869,0,0,1,1,1,1,NA,5
"457",12,"T4",23,2022-03-28,4.3,0,573.327231902603,0,0,1,1,1,1,NA,6
"458",12,"T4",23,2022-03-29,4.4,0.100000000000001,637.98255289457,0,0,1,1,1,NA,"faeces_none_collected",7
"459",12,"T4",23,2022-03-30,4.5,0.0999999999999996,648.826650330742,0,0,1,1,1,NA,"faeces_none_collected",8
"460",12,"T4",23,2022-03-31,4.6,0.0999999999999996,697.302702228637,0,0,1,1,1,NA,"faeces_none_collected",9
"461",12,"T4",23,2022-04-01,4.5,-0.0999999999999996,741.516171806562,0,0,1,1,1,NA,"faeces_none_collected",10
"462",12,"T4",23,2022-04-02,4.8,0.3,778.291289168852,0,0,1,1,1,NA,NA,11
"463",12,"T4",23,2022-04-03,4.9,0.100000000000001,829.941728208958,0,0,1,1,1,NA,NA,12
"464",12,"T4",23,2022-04-04,5.1,0.199999999999999,895.945430754098,0,0,1,1,1,NA,NA,13
"465",12,"T4",23,2022-04-05,5.3,0.2,964.086461687422,0,0,1,1,1,1,NA,14
"466",12,"T4",23,2022-04-06,5.4,0.100000000000001,977.697268684666,0,0,1,1,1,NA,NA,15
"467",12,"T4",23,2022-04-07,5.5,0.0999999999999996,991.245204291477,0,0,1,1,1,NA,NA,16
"468",12,"T4",23,2022-04-08,5.6,0.0999999999999996,1048.41568102823,0,0,1,1,1,1,NA,17
"469",12,"T4",23,2022-04-09,5.8,0.2,1076.3747043025,20,0,1,1,1,1,NA,18
"470",12,"T4",23,2022-04-10,6.1,0.3,1164.44406309109,20,0,1,1,1,NA,NA,19
"471",12,"T4",23,2022-04-11,6.2,0.100000000000001,1178.73185887866,40,0,1,1,1,1,NA,20
"472",12,"T4",23,2022-04-12,6.5,0.3,1270.10495844884,60,0,1,1,1,1,NA,21
"473",12,"T4",23,2022-04-13,6.9,0.4,1379.37334128013,60,0,1,1,1,1,NA,22
"474",12,"T4",23,2022-04-14,7.3,0.399999999999999,1438.92167739139,70,0,1,1,1,1,NA,23
"475",12,"T4",23,2022-04-15,7.4,0.100000000000001,753.759973323772,150,0,1,1,1,1,NA,24
"476",12,"T4",23,2022-04-16,7.8,0.399999999999999,784.115851869303,150,0,1,1,1,1,NA,25
"477",12,"T4",23,2022-04-17,7.9,0.100000000000001,819.916387683096,180,0,1,1,1,1,NA,26
"478",12,"T4",23,2022-04-18,NA,NA,0,440,17.6,1,1,1,1,NA,27
"479",12,"T4",23,2022-04-19,8.9,NA,0,440,17.6,1,1,1,1,NA,28
"480",12,"T4",23,2022-04-20,NA,NA,0,500,20,1,1,1,1,NA,29
"481",12,"T4",23,2022-04-21,NA,NA,0,600,24,1,1,1,1,NA,30
"482",12,"T4",23,2022-04-22,10.3,NA,0,600,24,1,1,1,1,NA,31
"483",12,"T4",23,2022-04-23,NA,NA,0,740,29.6,1,1,1,1,NA,32
"484",12,"T4",23,2022-04-24,NA,NA,0,840,33.6,1,1,1,1,NA,33
"485",12,"T4",23,2022-04-25,11.6,NA,0,860,34.4,1,1,1,1,NA,34
"486",12,"T4",23,2022-04-26,NA,NA,0,900,36,1,1,1,1,NA,35
"487",12,"T4",23,2022-04-27,NA,NA,0,900,36,1,1,1,1,NA,36
"488",12,"T4",23,2022-04-28,NA,NA,0,900,36,NA,NA,NA,NA,NA,37
"489",12,"T4",23,2022-04-29,NA,NA,0,900,36,1,1,1,NA,NA,38
"490",12,"T4",23,2022-04-30,NA,NA,0,1200,48,1,1,1,1,NA,39
"491",12,"T4",23,2022-05-01,NA,NA,0,1200,48,1,1,1,1,NA,40
"492",12,"T4",23,2022-05-02,16.2,NA,0,1200,48,NA,NA,NA,1,NA,41
"493",13,"Extra (T3)",30,2022-03-23,3.7,NA,480.201816043334,0,0,NA,NA,NA,NA,NA,1
"494",13,"Extra (T3)",30,2022-03-24,3.8,0.0999999999999996,489.903116898205,0,0,1,1,1,1,NA,2
"495",13,"Extra (T3)",30,2022-03-25,3.9,0.1,499.540794658604,0,0,1,1,1,1,NA,3
"496",13,"Extra (T3)",30,2022-03-26,4,0.1,509.116882454314,0,0,1,1,1,NA,NA,4
"497",13,"Extra (T3)",30,2022-03-27,3.9,-0.1,499.540794658604,0,0,1,1,1,NA,NA,5
"498",13,"Extra (T3)",30,2022-03-28,4,0.1,543.058007951268,0,0,1,1,1,NA,"faeces_none_collected",6
"499",13,"Extra (T3)",30,2022-03-29,4.1,0.0999999999999996,605.072182602155,0,0,1,1,1,NA,"faeces_none_collected",7
"500",13,"Extra (T3)",30,2022-03-30,4.2,0.100000000000001,616.107169390365,0,0,1,1,1,NA,"faeces_none_collected",8
"501",13,"Extra (T3)",30,2022-03-31,4.2,0,651.313293355528,0,0,1,1,1,NA,"faeces_none_collected",9
"502",13,"Extra (T3)",30,2022-04-01,4.4,0.2,729.122917593794,0,0,1,1,1,NA,"faeces_none_collected",10
"503",13,"Extra (T3)",30,2022-04-02,4.3,-0.100000000000001,716.659039878254,0,0,1,1,1,NA,NA,11
"504",13,"Extra (T3)",30,2022-04-03,4.5,0.2,778.59198039689,0,0,1,1,1,NA,NA,12
"505",13,"Extra (T3)",30,2022-04-04,4.6,0.0999999999999996,829.224835082703,0,0,1,1,1,NA,NA,13
"506",13,"Extra (T3)",30,2022-04-05,4.8,0.2,895.03498254418,0,0,1,1,1,NA,NA,14
"507",13,"Extra (T3)",30,2022-04-06,5,0.2,922.861620867462,0,0,1,1,1,1,NA,15
"508",13,"Extra (T3)",30,2022-04-07,5,0,922.861620867462,0,0,1,1,1,1,NA,16
"509",13,"Extra (T3)",30,2022-04-08,5.1,0.0999999999999996,977.395015368106,0,0,1,1,1,1,NA,17
"510",13,"Extra (T3)",30,2022-04-09,5.3,0.2,1006.00326436948,20,0,1,1,1,1,NA,18
"511",13,"Extra (T3)",30,2022-04-10,5.5,0.2,1077.44043944726,20,0,1,1,1,1,NA,19
"512",13,"Extra (T3)",30,2022-04-11,5.7,0.2,1106.69359500981,40,0,1,1,1,1,NA,20
"513",13,"Extra (T3)",30,2022-04-12,5.9,0.2,1181.11885567434,60,0,1,1,1,1,NA,21
"514",13,"Extra (T3)",30,2022-04-13,6.2,0.3,1273.03040758895,60,0,1,1,1,1,NA,22
"515",13,"Extra (T3)",30,2022-04-14,6.5,0.3,1318.95514915841,70,0,1,1,1,1,NA,23
"516",13,"Extra (T3)",30,2022-04-15,6.8,0.3,707.442205994013,150,0,1,1,1,1,NA,24
"517",13,"Extra (T3)",30,2022-04-16,7,0.2,722.990867870687,150,0,1,1,1,1,NA,25
"518",13,"Extra (T3)",30,2022-04-17,7.2,0.2,764.801305510007,180,0,1,1,1,1,NA,26
"519",13,"Extra (T3)",30,2022-04-18,NA,NA,0,440,0,1,1,1,1,NA,27
"520",13,"Extra (T3)",30,2022-04-19,8.3,NA,0,440,0,1,1,1,1,NA,28
"521",13,"Extra (T3)",30,2022-04-20,NA,NA,0,500,0,1,1,1,1,NA,29
"522",13,"Extra (T3)",30,2022-04-21,NA,NA,0,600,0,1,1,1,1,NA,30
"523",13,"Extra (T3)",30,2022-04-22,8.8,NA,0,600,0,1,1,1,1,NA,31
"524",13,"Extra (T3)",30,2022-04-23,NA,NA,0,740,0,1,1,1,1,NA,32
"525",13,"Extra (T3)",30,2022-04-24,NA,NA,0,840,0,1,1,1,1,NA,33
"526",13,"Extra (T3)",30,2022-04-25,11.7,NA,0,860,0,1,1,1,1,NA,34
"527",13,"Extra (T3)",30,2022-04-26,NA,NA,0,900,0,1,1,1,1,NA,35
"528",13,"Extra (T3)",30,2022-04-27,NA,NA,0,900,0,1,1,1,1,NA,36
"529",13,"Extra (T3)",30,2022-04-28,NA,NA,0,900,0,NA,NA,NA,NA,NA,37
"530",13,"Extra (T3)",30,2022-04-29,NA,NA,0,900,0,1,1,1,NA,NA,38
"531",13,"Extra (T3)",30,2022-04-30,NA,NA,0,1200,0,1,1,1,1,NA,39
"532",13,"Extra (T3)",30,2022-05-01,NA,NA,0,1200,0,1,1,1,1,NA,40
"533",13,"Extra (T3)",30,2022-05-02,13.3,NA,0,1200,0,NA,NA,NA,1,NA,41
"534",14,"Extra (T3)",31,2022-03-23,3.4,NA,450.693913297126,0,0,NA,NA,NA,NA,NA,1
"535",14,"Extra (T3)",31,2022-03-24,3.5,0.1,460.599580796686,0,0,1,1,1,1,NA,2
"536",14,"Extra (T3)",31,2022-03-25,3.5,0,460.599580796686,0,0,1,1,1,1,NA,3
"537",14,"Extra (T3)",31,2022-03-26,3.6,0.1,470.434734866829,0,0,1,1,1,NA,NA,4
"538",14,"Extra (T3)",31,2022-03-27,3.8,0.2,489.903116898205,0,0,1,1,1,NA,NA,5
"539",14,"Extra (T3)",31,2022-03-28,3.9,0.1,532.843514302511,0,0,1,1,1,NA,"faeces_none_collected",6
"540",14,"Extra (T3)",31,2022-03-29,3.7,-0.2,560.235452050556,0,0,1,1,1,NA,"faeces_none_collected",7
"541",14,"Extra (T3)",31,2022-03-30,3.8,0.0999999999999996,571.553636381239,0,0,1,1,1,NA,"faeces_none_collected",8
"542",14,"Extra (T3)",31,2022-03-31,3.9,0.1,616.100313412278,0,0,1,1,1,NA,"faeces_none_collected",9
"543",14,"Extra (T3)",31,2022-04-01,3.9,0,666.054392878139,0,0,1,1,1,NA,"faeces_none_collected",10
"544",14,"Extra (T3)",31,2022-04-02,4.2,0.3,704.122479303274,0,0,1,1,1,NA,NA,11
"545",14,"Extra (T3)",31,2022-04-03,4.2,0,739.328603268438,0,0,1,1,1,NA,NA,12
"546",14,"Extra (T3)",31,2022-04-04,4.4,0.2,802.035209353173,0,0,1,1,1,NA,NA,13
"547",14,"Extra (T3)",31,2022-04-05,4.7,0.3,881.013321981863,0,0,1,1,1,NA,NA,14
"548",14,"Extra (T3)",31,2022-04-06,4.6,-0.100000000000001,866.916873041008,0,0,1,1,1,NA,NA,15
"549",14,"Extra (T3)",31,2022-04-07,4.5,-0.0999999999999996,852.743597577547,0,0,1,1,1,NA,NA,16
"550",14,"Extra (T3)",31,2022-04-08,4.9,0.4,948.504832238809,0,0,1,1,1,1,NA,17
"551",14,"Extra (T3)",31,2022-04-09,5,0.0999999999999996,962.986039166047,20,0,1,1,1,NA,NA,18
"552",14,"Extra (T3)",31,2022-04-10,5.1,0.0999999999999996,1018.11980767511,20,0,1,1,1,1,NA,19
"553",14,"Extra (T3)",31,2022-04-11,5.2,0.100000000000001,1033.05575739782,40,0,1,1,1,1,NA,20
"554",14,"Extra (T3)",31,2022-04-12,5.4,0.2,1105.22299938267,60,0,1,1,1,1,NA,21
"555",14,"Extra (T3)",31,2022-04-13,5.7,0.3,1195.2290826106,60,0,1,1,1,1,NA,22
"556",14,"Extra (T3)",31,2022-04-14,6,0.3,1242.10539465475,70,0,1,1,1,1,NA,23
"557",14,"Extra (T3)",31,2022-04-15,6.4,0.4,675.996211797546,150,0,1,1,1,1,NA,24
"558",14,"Extra (T3)",31,2022-04-16,6.7,0.3,699.625102837484,150,0,1,1,1,1,NA,25
"559",14,"Extra (T3)",31,2022-04-17,6.8,0.0999999999999996,732.707999065228,180,0,1,1,1,1,NA,26
"560",14,"Extra (T3)",31,2022-04-18,NA,NA,0,440,0,1,1,1,1,NA,27
"561",14,"Extra (T3)",31,2022-04-19,7.9,NA,0,440,0,1,1,1,1,NA,28
"562",14,"Extra (T3)",31,2022-04-20,NA,NA,0,500,0,1,1,1,1,NA,29
"563",14,"Extra (T3)",31,2022-04-21,NA,NA,0,600,0,1,1,1,1,NA,30
"564",14,"Extra (T3)",31,2022-04-22,9.5,NA,0,600,0,1,1,1,1,NA,31
"565",14,"Extra (T3)",31,2022-04-23,NA,NA,0,740,0,1,1,1,1,NA,32
"566",14,"Extra (T3)",31,2022-04-24,NA,NA,0,840,0,1,1,1,1,NA,33
"567",14,"Extra (T3)",31,2022-04-25,11.7,NA,0,860,0,1,1,1,1,NA,34
"568",14,"Extra (T3)",31,2022-04-26,NA,NA,0,900,0,1,1,1,1,NA,35
"569",14,"Extra (T3)",31,2022-04-27,NA,NA,0,900,0,1,1,1,1,NA,36
"570",14,"Extra (T3)",31,2022-04-28,NA,NA,0,900,0,NA,NA,NA,NA,NA,37
"571",14,"Extra (T3)",31,2022-04-29,NA,NA,0,900,0,1,1,1,NA,NA,38
"572",14,"Extra (T3)",31,2022-04-30,NA,NA,0,1200,0,1,1,1,1,NA,39
"573",14,"Extra (T3)",31,2022-05-01,NA,NA,0,1200,0,1,1,1,1,NA,40
"574",14,"Extra (T3)",31,2022-05-02,14.1,NA,0,1200,0,NA,NA,NA,1,NA,41
"575",15,"Extra (T3)",32,2022-03-23,2.8,NA,389.619808549748,0,0,NA,NA,NA,NA,NA,1
"576",15,"Extra (T3)",32,2022-03-24,2.9,0.1,400.010142739212,0,0,1,1,1,1,NA,2
"577",15,"Extra (T3)",32,2022-03-25,2.9,0,400.010142739212,0,0,1,1,1,1,NA,3
"578",15,"Extra (T3)",32,2022-03-26,3,0.1,410.31127025186,0,0,1,1,1,2,NA,4
"579",15,"Extra (T3)",32,2022-03-27,3.2,0.2,430.660448991711,0,0,1,1,1,1,NA,5
"580",15,"Extra (T3)",32,2022-03-28,3.2,0,459.371145591159,0,0,1,1,1,NA,"faeces_none_collected",6
"581",15,"Extra (T3)",32,2022-03-29,3.3,0.0999999999999996,514.167651276395,0,0,1,1,1,NA,"faeces_none_collected",7
"582",15,"Extra (T3)",32,2022-03-30,3.4,0.1,525.809565513313,0,0,1,1,1,NA,"faeces_none_collected",8
"583",15,"Extra (T3)",32,2022-03-31,3.5,0.1,568.072816315912,0,0,1,1,1,NA,"faeces_none_collected",9
"584",15,"Extra (T3)",32,2022-04-01,3.5,0,614.132774395581,0,0,1,1,1,NA,"faeces_none_collected",10
"585",15,"Extra (T3)",32,2022-04-02,3.7,0.2,640.269088057779,0,0,1,1,1,NA,NA,11
"586",15,"Extra (T3)",32,2022-04-03,3.9,0.2,699.357112522046,0,0,1,1,1,NA,NA,12
"587",15,"Extra (T3)",32,2022-04-04,4,0.1,746.704760932994,0,0,1,1,1,NA,NA,13
"588",15,"Extra (T3)",32,2022-04-05,4.2,0.2,809.740851198765,0,0,1,1,1,NA,NA,14
"589",15,"Extra (T3)",32,2022-04-06,4.4,0.2,838.491355232863,0,0,1,1,1,1,NA,15
"590",15,"Extra (T3)",32,2022-04-07,4.3,-0.100000000000001,824.157895859992,0,0,1,1,1,1,NA,16
"591",15,"Extra (T3)",32,2022-04-08,4.5,0.2,889.819406167875,0,0,1,1,1,1,NA,17
"592",15,"Extra (T3)",32,2022-04-09,4.6,0.0999999999999996,904.608910999313,20,0,1,1,1,1,NA,18
"593",15,"Extra (T3)",32,2022-04-10,4.9,0.300000000000001,988.025866915426,20,0,1,1,1,NA,NA,19
"594",15,"Extra (T3)",32,2022-04-11,5.1,0.199999999999999,1018.11980767511,40,0,1,1,1,1,NA,20
"595",15,"Extra (T3)",32,2022-04-12,5.2,0.100000000000001,1074.37798769374,60,0,1,1,1,1,NA,21
"596",15,"Extra (T3)",32,2022-04-13,5.6,0.399999999999999,1179.46764115676,60,0,1,1,1,1,NA,22
"597",15,"Extra (T3)",32,2022-04-14,6,0.4,1242.10539465475,70,0,1,1,1,1,NA,23
"598",15,"Extra (T3)",32,2022-04-15,6.4,0.4,675.996211797546,150,0,1,1,1,1,NA,24
"599",15,"Extra (T3)",32,2022-04-16,6.7,0.3,699.625102837484,150,0,1,1,1,1,NA,25
"600",15,"Extra (T3)",32,2022-04-17,6.9,0.2,740.774572168959,180,0,1,1,1,1,NA,26
"601",15,"Extra (T3)",32,2022-04-18,NA,NA,0,440,0,1,1,1,1,NA,27
"602",15,"Extra (T3)",32,2022-04-19,8,NA,0,440,0,1,1,1,1,NA,28
"603",15,"Extra (T3)",32,2022-04-20,NA,NA,0,500,0,1,1,1,1,NA,29
"604",15,"Extra (T3)",32,2022-04-21,NA,NA,0,600,0,1,1,1,1,NA,30
"605",15,"Extra (T3)",32,2022-04-22,9.4,NA,0,600,0,1,1,1,1,NA,31
"606",15,"Extra (T3)",32,2022-04-23,NA,NA,0,740,0,1,1,1,1,NA,32
"607",15,"Extra (T3)",32,2022-04-24,NA,NA,0,840,0,1,1,1,1,NA,33
"608",15,"Extra (T3)",32,2022-04-25,12.1,NA,0,860,0,1,1,1,1,NA,34
"609",15,"Extra (T3)",32,2022-04-26,NA,NA,0,900,0,1,1,1,1,NA,35
"610",15,"Extra (T3)",32,2022-04-27,NA,NA,0,900,0,1,1,1,1,NA,36
"611",15,"Extra (T3)",32,2022-04-28,NA,NA,0,900,0,NA,NA,NA,NA,NA,37
"612",15,"Extra (T3)",32,2022-04-29,NA,NA,0,900,0,1,1,1,NA,NA,38
"613",15,"Extra (T3)",32,2022-04-30,NA,NA,0,1200,0,1,1,1,1,NA,39
"614",15,"Extra (T3)",32,2022-05-01,NA,NA,0,1200,0,1,1,1,1,NA,40
"615",15,"Extra (T3)",32,2022-05-02,18,NA,0,1200,0,NA,NA,NA,1,NA,41
