"","C001I","C001K","C002I","C002K","C004I","C004K","C005K","C006I","C006K","C007I","C007K","C008I","C008K","C009I","C009K"
"RP_pos_448_30643a7_933",18.7772232035667,22.1783943543665,16.9452151964559,23.0142975533293,19.7499446967066,21.0015813733801,20.405249514927,18.6606992911108,20.5281459743766,19.1229568733123,21.0927197250735,18.4946173339272,22.7883172752406,18.9230256542287,20.3662677791464
"RP_pos_448_39078a11_566",18.3118325572523,13.6620007187185,18.2528455733119,13.8891236562942,18.6589262086134,14.7884634530826,14.9317993820662,18.335329287314,14.2266379725499,18.3436498451263,15.2134080408583,18.1163642693018,14.6550275257018,18.6663904580126,14.5925154353349
"RP_pos_449_12674a1_917",14.0072901246957,12.891403996665,12.7412562970921,13.7019561782681,16.8539673913157,17.2753606800807,11.2597432636908,12.5660540381711,13.6993555555885,8.65105169117893,10.319672120947,11.6361714416359,9.58683978796183,10.1959872980285,9.14974711950468
"RP_pos_449_1268a1_464",12.2650289424582,12.981567281903,10.9454438363779,13.1055811812774,17.684769162903,16.4439148114721,13.4654388624815,11.7515440590891,8.01122725542325,9.95710204156229,12.1312139050863,10.2312211807112,9.81538329581354,9.59991284218713,11.1401907031918
"RP_pos_449_20203a6_475",16.0402469053666,16.0198295941413,16.1274503069187,15.9063974026613,15.7928157079555,15.9535144322334,16.2135978966326,16.0265882793467,16.0654582098633,15.9811212760748,16.3011031728161,15.7338097718837,16.3036737405219,15.9429038998068,16.0952733861786
"RP_pos_449_20657a2_012",11.6257088430645,11.3020676725265,12.4527560290325,11.0881256921882,11.2848241002246,12.1179677037171,12.3168471836025,12.5161924778794,11.7677706487767,11.8864586957037,12.7927902943011,12.2021238238305,12.6291289040282,12.3143000018975,12.7827934987334
"RP_pos_449_33939a10_719",17.1541654266724,14.8081094828452,17.7589583791246,16.3330330235975,16.3663051367887,15.7134133665156,18.8339123270882,19.2741460700643,18.1171814316665,19.1292377307453,19.2392652068618,17.1081772991885,15.6333642273094,18.8169398879001,17.7998760440366
"RP_pos_450_29611a6_312",14.693051295397,13.2721923616446,15.2150779148228,13.1578205972136,15.2705508419328,14.171802288683,14.5726410207813,16.1741649782723,14.1768743753448,15.2506315140807,14.9469062744564,15.1073396929191,14.3063465536885,15.2806620420303,14.8698829701413
"RP_pos_450_29688a6_622",16.9727554690261,15.2833777892856,16.6077781964063,15.8347179303929,16.3123334753346,14.9291196812903,16.7986489881655,16.8355446720731,15.6683587211063,17.4118916048559,17.2785311302203,17.331686744747,16.4276893153667,17.1675357520468,16.5370818671669
"RP_pos_452_3121a6_449",14.6553630101714,12.7249401184624,14.6289011520282,12.6167785540001,15.3234066629316,14.0659209559475,14.5095894606265,15.5648937533925,14.334831928118,15.3848174701331,15.1938718244301,15.2211717127036,14.2326457686074,15.4952929257364,14.9715435539508
"RP_pos_452_31241a7_02",14.2741597230497,11.7406240444894,15.7661406455084,14.6246812417889,15.4538172007495,13.9683968025439,13.6693280043959,14.1130909834424,12.4442384380781,13.8430377385387,17.385677064963,13.7407294391668,13.4361909954814,14.336924914182,14.2592283438492
"RP_pos_452_32169a9_069",15.8028444884207,16.7094742741575,16.2938847120346,15.9734283155401,15.1197111910436,16.5357613779867,16.4337973181656,15.4428463283093,14.9703755616384,15.8709185326426,19.0483857608905,16.0263289145541,16.7737058684702,17.8971068592814,17.346210715996
"RP_pos_453_29633a7_115",14.9064678691199,14.2861245415334,14.4927294677096,14.6333926103358,18.6162688349865,17.5056254997496,15.2201893621769,18.3135385123503,16.7109812724067,14.8735402377139,14.9051049072416,14.9454895600144,13.7714894695006,17.9740392126023,16.7909593336988
"RP_pos_453_34363a5_169",14.4419715258322,15.621193361942,14.3248837171941,17.8761631839161,15.2825816997999,17.3428819983959,16.4506152330262,14.6804144697191,16.4398957986045,15.2068617428371,15.4301258174232,14.8308617765932,17.4792908214843,14.800090987625,15.7794115802002
"RP_pos_454_18188a1_578",12.9186769268151,16.588085075687,11.695663296788,16.5520836643074,12.7431513941125,16.768946729078,16.1547192367606,12.2775780024157,16.4143218739935,10.5698556083309,16.7156537120589,11.6537407787066,16.9202597993283,12.7435721889356,16.7191748823281
"RP_pos_454_29395a10_098",24.8545562578196,21.0575105609144,24.4250523356496,20.787932043609,23.5558187570281,19.9488206263621,20.3597281159944,22.9142876751175,19.7524427176944,24.1384116502348,22.1321099595451,24.2578559552228,21.5140465346362,23.3744299452973,20.0507945825046
"RP_pos_454_32816a7_207",13.9296282830246,13.3276929772403,14.8954806142458,12.6934869574993,14.3210120308943,13.7427304765192,14.4799696810898,14.7558785970511,14.2240016741981,14.8282356759877,14.9798717257262,14.6145948287653,13.9910789075561,15.6095539101374,14.1300878677557
"RP_pos_454_38947a9_526",15.9633250999261,17.6058556531459,16.2546042287526,18.2334558439837,16.6456584324087,16.3705852486133,17.6542933813302,15.9339441737907,16.5813918534684,16.0648059065338,19.1301658138275,16.5042758889657,17.7398069745733,15.7897374010671,16.6181847315843
"RP_pos_455_27701a12_859",19.4518670990889,11.0721326041672,19.8457289285285,11.2917462808339,18.2143333518606,11.0920964149908,10.4019461239765,18.1413238555315,9.7279204545632,20.7615666521522,12.2989217409698,19.9234624183618,9.19721669311005,18.7263013258769,8.66888498426625
"RP_pos_455_27722a12_411",20.6009337386957,14.528637244246,21.0967241610112,14.6547478957045,19.4556141862187,14.8144823309043,14.4867093457896,19.4543575356009,14.6462774337034,20.7972150470108,19.3544215803008,21.578144616915,17.4531339599655,18.7782632568195,14.2539951734802
"RP_pos_455_31161a6_845",15.8709907534578,14.6622789466022,15.3862330005863,13.1856497779695,12.7300455028792,9.89330153086056,13.7290896184722,13.9167192129766,12.886649213372,15.9905028840981,15.6531249720404,16.3439490645337,13.8223716599633,14.7199769886003,13.664113906143
"RP_pos_455_31213a6_766",13.8319009861964,12.5415806599912,12.9038818457362,13.1856497779695,13.8099690471761,10.2888660741658,12.7364019313183,13.9167192129766,11.8077574035893,13.6520606864695,13.3359485652023,13.8084614761996,12.706064267335,12.7970535206298,13.8785299428624
"RP_pos_455_31339a10_82",17.9534405427482,15.5570148837494,15.1666338592993,15.0217607823769,16.3713002041059,15.3801904667498,15.4152135987653,16.3710959672595,15.3465483596472,16.885386564781,15.6606366259368,18.3779264460724,16.2890822892342,16.8014810256112,15.3376567425456
"RP_pos_455_3158a7_993",15.9275233572662,14.7051463678038,15.5012151995334,14.6788751843867,17.5757091151202,16.082710405344,16.3383185532402,19.3044404533899,18.1382417970519,18.5161039690992,18.0394760061398,16.4252814788564,14.9494163814512,15.971161814337,14.9792912092584
"RP_pos_455_75864a3_107",NA,16.261213451366,8.12412131182919,16.1747111655062,8.66888498426625,16.1207643714325,15.1550158333094,NA,15.695663296788,NA,15.6399341719148,8.29920801838728,16.3015319189618,NA,16.645911692313
"RP_pos_456_07407a1_637",8.2667865406949,9.57931593758001,9.74483383749955,12.4764930773416,10.6537407787066,13.8672787397097,12.8544788341716,7.70735913208088,12.0038692319791,8.00562454919388,12.800090987625,8.79766152585376,12.8366421490258,9.37721053038855,12.1916761463524
"RP_pos_456_18948a3_436",12.7611356498286,15.3260431998821,10.1686721181322,15.1629026647092,12.9481846928306,15.3092276408829,15.3049929472201,13.5112584955023,15.2562086885274,11.1331422124006,15.4864265352648,11.192909219112,15.4469540392796,12.9509203520301,14.764353288219
"RP_pos_456_21317a3_486",12.6748543079466,10.1885888457073,12.0694497674278,13.1870427143399,15.1116654959545,12.748612176737,13.1625486821999,12.2585660338899,11.7435721889356,12.0474647733184,13.9758479680068,12.6950107396532,12.3392933001801,14.8645247203087,14.3172712769986
"RP_pos_456_40472a11_884",20.5219799253353,16.0997998147205,20.4286607301256,16.6913073301911,16.0321318451246,12.1260591160707,17.3085612341427,18.8462708502236,15.5855787549051,17.7731263254565,15.4403176724737,19.7107492702951,16.317112256584,18.1353836410991,14.7787445091587
"RP_pos_456_41974a12_419",16.3701424794954,10.3174126137649,16.2752879232578,8.7714894695006,17.0672452719534,9.93663793900257,10.6156296369681,16.5062765843974,8.55074678538324,16.5216311089352,11.8121773055144,16.2566141314857,10.7056323873614,16.9589151560914,10.7723145739217
"RP_pos_457_33105a8_115",16.5194519731451,15.1818510677491,15.624338545313,14.5621231488673,17.4950820813297,16.1921964774509,16.1852819731494,18.015540280896,16.9965396901806,18.4748941898409,18.0320995514043,15.636313075337,13.4630134134497,16.0497422148243,15.5951409047417
"RP_pos_457_33203a9_193",20.7643986471236,19.4502245572795,20.9019171920147,20.1802017676806,20.5743948844147,19.2563008446601,21.1290603461083,19.1994447014042,18.2350933351257,22.691914721381,22.3795185080487,18.5316632093778,17.2330297916747,19.5586617352592,18.7377556724645
"RP_pos_458_27502a6_977",13.9326761338652,13.1307314252732,13.6667787788304,13.1344263202209,14.0312704317715,11.3459595964041,13.1085244567782,11.0484868739923,10.7439928610602,10.5783726913608,10.7772553151919,11.2714630279044,9.23122118071119,13.1166688559671,13.1989054025819
"RP_pos_458_4357a12_911",17.8676527840488,10.4262647547021,17.6646903244112,9.83289001416474,18.5948858603486,12.4883422775325,12.7225940989566,17.8845580959188,10.431497604258,17.7771332872136,12.2479275134436,17.8191874172497,12.010877723007,18.7782632568195,12.5394011790281
"RP_pos_459_15924a3_647",12.3420746679991,16.1071353249161,12.1023038172126,15.9628056533697,12.2562086885274,16.1213513882589,15.3505939318162,13.2781590314372,15.9571247195631,12.0136716140586,14.9584620910369,10.7615512324445,15.2266379725499,10.6348110501717,15.4578617827673
"RP_pos_459_21271a4_354",16.4643383416321,13.8768046894854,10.9578275608337,9.05256805080415,18.4599118393439,16.6261510571893,15.3535603829155,14.2273150999055,12.6181560477785,13.4944806150178,12.0330788061306,13.085970312194,11.7956338445068,18.5339342270172,16.905257717051
"RP_pos_459_34546a9_151",18.3908197086389,17.1147082236013,18.6236100449031,17.7624339482198,19.1999358871011,18.1612696884288,19.1070280201243,18.2601063555759,17.2569273502947,19.9424042532562,19.7119341071118,18.2298045708765,16.487573145719,18.5434472483903,17.9567674996358
"RP_pos_459_34631a9_684",19.6356224796735,18.1169277040822,19.7137925916881,19.0087486626465,19.6466922972604,19.0035453620545,19.2612272272893,19.8617442344336,19.0837078467533,20.0621660656175,19.6919717842698,19.8768271669843,18.5655669809626,19.5209447293722,18.9724441713524
"RP_pos_459_34668a8_342",17.2643692906892,15.7177299662771,16.0247284671585,15.3004598145967,17.3703383364422,16.1127449230964,17.5997603262938,18.8353349466461,17.7877559262243,19.1126253094089,18.7350403057691,17.2967011627767,15.6856522130065,16.7450046009537,16.1314751809625
"RP_pos_459_34671a8_119",17.5682010775458,15.6849129520828,17.0837182331397,16.0198513072516,16.5656376330435,14.6084281013344,17.2846976058857,18.2120260875418,17.104946773229,18.7254261736598,18.3405542718959,16.1013191544233,14.6432925269268,17.2933459104744,16.3831642606351
"RP_pos_460_29056a7_209",16.1912713146029,14.9255544398736,16.0750612556054,14.9738318728744,15.7423620728588,13.8515538584298,15.0934588308184,13.5144675028193,12.0774833568595,13.1052537797009,10.8695938432408,13.5994479815287,10.6284455401372,15.3070940548675,15.6030177535153
"RP_pos_460_29095a7_364",16.5631366751893,14.5902361572851,16.2504464701453,14.1923698794552,16.0496996787792,14.2845349540084,15.1462106622181,13.2931842307595,9.83447104998422,11.958552715431,10.0714623625566,11.5631962722167,10.2550285698187,15.7260584661258,15.3695973462787
