"","C001F","C002F","C004F","C005F","C006F","C007F","C008F","C009F","C013F","C014F","C015F"
"MAG149",14.1451112993789,16.4888725320787,15.7836390844053,16.2295811115878,16.5842993340386,15.9687876733191,16.4246668475999,16.2945691584163,17.8216707520058,15.8606712592802,17.418969416966
"MAG150",15.4594431969815,14.9964138707993,14.9913833464798,17.2723430649143,14.9704619294065,16.5743078756043,15.7792515226479,15.5135295680878,15.915278636602,15.5070366617227,14.1852646789457
"MAG151",12.0210781956577,13.8418559229982,14.3799066703073,7.09365194800457,11.9783084815028,14.7183219184063,8.2121138673263,10.2596776009437,19.4728891243049,9.22408030669249,15.9139303235968
"MAG152",19.5172887740109,20.8731721687678,19.0745761476677,14.7558016091041,13.4028445262353,17.1195391023131,13.9963376683055,14.356560922604,19.8037988146508,14.8580483261228,13.8361979742121
"MAG153",13.2260462860228,13.7844200924774,13.0068438790114,15.8329544616132,12.1606477125432,12.9992312885951,14.2867159291916,16.5966389992156,19.4711500828318,14.126549193452,14.0410255533477
"MAG154",12.6777651951617,17.3407161847329,11.9066817148472,14.4888523654401,12.7372178356592,11.4183442074217,12.8598283396123,13.1962074530009,19.6572182691778,12.8692440280099,12.662862540781
"MAG155",17.1694247346689,15.939627952326,16.5420677247521,16.782380936485,14.9954834299723,15.046600757155,16.1833670854909,17.5002619467549,19.4809846057009,16.0583752618496,17.9937983187644
"MAG156",10.4373507955203,13.9142586858423,11.7278086249012,8.3747013505045,5.5058333683859,12.8276585615106,11.5360598785628,7.01541629733652,18.9531374567652,6.55166442483133,7.17775923935081
"MAG157",15.9619488512848,15.7201425178216,16.8779661580121,14.7016288440595,15.9952610013013,14.2926795821117,15.0863035996015,16.7754232519849,20.5363490868016,17.453380907012,15.2369898926107
"MAG158",17.1030063937136,17.4609523884083,16.3933619360478,18.4058745987661,15.1245878702763,15.9081831705527,15.2004385805299,15.6252645517254,21.2786869965237,15.77640486427,15.5480451532622
"MAG159",16.0609953718296,13.7025126119345,14.7819350967352,15.8491100385132,13.5592888133895,12.8904863580584,14.286049257989,13.8465981546515,19.9581076561291,14.7352661915799,13.6295525728517
"MAG160",14.9803428096497,17.367596020365,16.6345012130396,17.8090182403069,15.5993727257288,15.5002647584256,15.0412695012171,14.0657818673482,19.0602785763014,14.8313846102203,14.722926311646
"MAG161",14.5612522959009,15.0473655345843,16.2020639636104,17.4871772826231,15.8614058837538,16.8075453043232,14.4233797860527,15.0945451105277,18.916150920051,14.9129327706915,17.1656121193539
"MAG162",15.1603556859217,14.794960794984,15.3024158913638,15.235120050351,13.772666791436,15.5288790727065,13.7036227721538,15.1497270815692,18.938118167548,14.1259449331375,14.0050837113751
"MAG163",14.9030019954061,17.5153346120896,18.2704513004375,15.2474824208955,17.2444657799701,16.8440377828908,18.414032419795,14.5273555933144,16.0760916773864,19.6429686308898,13.9592311771047
"MAG164",16.939009886136,18.1550479742168,16.1390906541601,17.706165233937,14.975474216714,14.6748253610962,14.2033176850096,15.2181422353174,15.5304882575518,19.4329194136862,15.2090071670338
"MAG165",14.3591584816775,14.2995494358402,16.3298961775928,14.0827179173715,15.8638383950702,17.9164267211825,15.1775029083978,14.9576972985227,15.2137782496346,19.4401889415289,14.7176121844037
"MAG166",13.1639718889529,13.5084885616793,13.7163165770952,13.3714051971317,15.5423621711395,18.2498504755568,19.2668915481114,13.4135241527299,14.030233256769,20.7676577133252,13.1284435443001
"MAG167",13.2092889768677,13.0325839007513,13.9537292066185,13.4402977637457,14.6963925372066,13.4778053761741,17.9759207761006,14.2482797744177,13.3316962580962,18.4571595653536,15.0211274642817
"MAG168",19.7234631817985,19.3998159107136,19.0881030424205,18.8838902108454,16.1675581849943,17.0737606174656,19.0980344170197,19.4934401857305,20.5793216631226,20.2435547411053,16.7432847943493
"MAG169",18.1448917406034,17.3427670098006,19.1636603678731,17.1555971443094,16.0863852054031,17.4731158908522,16.0949358673841,16.5290959479223,20.0428138855105,19.1161192078689,18.0402957406296
"MAG170",16.3998703161609,16.3127064777598,15.9427614018418,16.0734488280753,15.7684143095877,19.8328088356678,17.5177429856298,15.9016724438076,15.9842976145948,19.9176381141342,16.3056646999632
"MAG171",17.5515551728604,19.6066697303703,19.2848982124873,17.612599706331,18.6821257276421,18.7220866283967,16.470514621948,19.2776817949536,18.8162159856754,18.5609233516011,17.7549535344806
"MAG172",18.7684594925813,13.0377032640909,14.4474115105025,18.1311314393842,14.7774373586753,13.0097707760251,18.3565367417238,13.9992457318192,12.3897937330407,19.7465729983775,16.377110233556
"MAG173",18.0286216038155,17.5681019991879,17.1556624554816,17.1170030469804,10.5076807288295,16.5571842939343,16.6997374434164,17.1768621081948,18.5925545983715,18.0380063604277,17.289353912796
"MAG174",13.4953629925429,13.457397157616,13.601661009203,13.3217857679138,13.1385469624021,13.7188523374595,16.7639259779531,13.6859846136612,13.3488808219084,18.5140572467332,15.5392775370886
"MAG175",5.20204044380796,9.17632886699626,4.76582984843048,8.10369387733667,4.3653502004175,12.1760010436635,11.8246922233534,15.3393203775609,9.40078450509148,19.9397462872091,5.87822477408816
"MAG176",8.64179931083441,10.1407280683589,9.4393796115441,12.2597742709277,12.711697268402,12.9841261221547,14.9545749735542,10.1752721969847,10.0017055132226,18.4992705658217,19.6282898012266
"MAG177",15.675456856845,16.4776438908229,14.7451948076972,17.4853012743353,13.3917982770863,14.1922110601454,14.8184240486094,14.7378010597022,15.1654280995122,19.6208039659813,14.946672985348
"MAG178",15.4147478656163,15.930218504652,15.9624267947977,14.6306132450848,14.8476721325039,17.7298273228017,14.9096370955076,17.8587762304907,15.0872466516431,18.7756540164734,19.0977887794658
"MAG179",-3.39245691317864,-1.28390608896708,14.12170667737,7.91167280329656,12.2917919208891,8.91885000700426,14.3875528109496,6.14476737382063,0.0779391982100073,16.6679352032404,7.59382183600414
"MAG180",13.2525651913405,12.0638020469521,13.891318660294,13.6675984682603,13.8990927756979,17.3548815661388,12.4926889437302,16.5315302800438,13.870154957299,17.7332438571958,18.8904706232986
"MAG181",18.1491375564242,11.9468520411166,18.0242350805581,17.5160904520083,18.457604504523,18.4119991720892,16.400653742074,19.5063067191344,17.3817419441122,18.7999421032825,18.9054020829947
"MAG182",14.7880972420332,2.16992228546126,4.14636299978505,8.44819955103745,17.5122666989325,15.0482473822166,13.4856629803093,17.4994412727166,0.0779391982100073,10.4375820282119,18.4304259141279
"MAG183",18.0712564015395,14.2526809638768,13.1635746805477,12.699946837716,16.5768381409373,13.3652775690487,16.6199755453934,11.6849919893564,13.162854175384,14.573049955985,18.7442469639432
"MAG184",13.2575332570993,14.2016653971794,14.3467142990562,13.7808106179203,16.0283285920464,13.3268269674784,13.3665385108203,16.2836940459653,13.7962282422584,14.1839728030537,19.8925816463206
"MAG185",19.4991155295756,21.4649181846676,17.1364549412378,16.9992154134635,18.1593048270268,14.5169970870623,14.584985990382,20.8113772936202,14.2420588142095,17.6728144721693,19.3874408714888
"MAG186",17.3435438799926,12.0358751683743,12.1673623916048,13.4893339125602,12.4875992782483,13.4339399081944,12.3621264544031,17.5509937002503,12.0217884943483,17.8667922994465,19.4959011526268
"MAG187",19.0917458634349,14.567870647528,20.5805685082014,19.3535451913141,15.7923854110499,18.4274135877314,19.2545753689548,21.7693028888762,20.1392892931776,19.4136579298668,20.3514649228929
"MAG188",18.9766024751054,18.243803181187,17.4418921361501,19.3626310598654,17.5835489993912,20.7170282467473,19.4915558810895,19.2337527162654,19.4032271802498,19.763956808059,20.1791289383406
"MAG189",16.0288352707499,15.6470558859239,17.1932127503491,16.0050192900405,16.3852811579543,17.2274427152077,16.5352414196316,17.9833146952994,12.7177436456315,16.7253686405298,17.5803190863785
"MAG190",16.5187663631125,15.1839067461297,15.3584527411155,17.9958731331113,16.6377626472814,17.6883831500169,16.718268739902,19.7043039763774,16.581899578399,15.9796852220914,19.9053267567518
"MAG191",14.9170656435584,14.3935300734846,15.8667939108003,14.8000093922585,15.3584634635993,14.9826799819196,16.9496392746823,18.7621215366773,15.4704057234279,17.3445631618431,18.8679214657809
"MAG192",19.2901696227285,20.8845629393651,14.7551702953195,15.3485544194821,13.7816398840609,14.8028848912975,18.5876877577014,4.54442356575442,20.1420419179014,15.6085590601072,18.3348308384928
"MAG193",19.2545042540205,21.5194069646533,19.495769022994,17.3656816373072,15.6298787060999,11.9069026609731,15.940303482549,11.7768428988336,19.4862416718008,15.1233400574998,19.8578149319158
"MAG194",11.313696835592,15.1787539118777,13.5796864251189,16.5807228144516,15.9759078228675,14.8146067059249,14.4838048244506,14.3246231914452,12.8587850493953,17.6668834980119,17.8187675823896
"MAG195",9.42797862840715,9.55274901070657,9.58433420176398,9.83579344719187,15.3502530114619,14.5199635220752,10.2055981195463,10.0640573210805,10.4427733288412,10.3431777004436,17.438690143891
"MAG196",16.1600614141072,16.4836137759524,16.9824006544991,17.4324888141985,15.0713772118121,17.0373937155858,14.640281685424,16.5066863907677,17.4516868717575,15.8229866430327,17.9945218604265
"MAG197",15.752576031741,14.2661538171877,14.7275465869642,15.7774209577772,17.8470067093772,16.6591181142072,12.8941050799445,15.9423000071416,14.2355822299714,15.2880556154427,18.4959190731513
"MAG198",15.8435678122434,14.1552351726624,15.6422895779707,16.2165755813443,17.4271374032391,16.0595613387862,15.1390091751018,18.117350713079,16.4679195068573,14.8150629020107,18.7357272636715
"MAG199",11.6481730501061,12.2457892167724,12.945331298394,10.9009511718606,11.365335591667,15.8228272839931,11.0402333281454,15.2427320563326,13.2303113728679,11.8863620490316,17.6184556940664
"MAG200",15.1092812834529,14.4435134396075,16.1974366778909,15.2824596262941,16.8013861523097,16.5615185922407,18.1760070982399,15.0418060972142,15.0266097285879,15.202555142771,18.5698241077506
"MAG201",11.1878937422071,12.1125022703953,12.1602897380018,12.3350765697167,15.3521792934055,12.0106473655591,14.9288784562518,11.9733423584643,9.58288796685339,13.1597560851776,17.787643214238
"MAG202",16.4556583479569,14.614928005295,15.3773970181686,17.5862832367589,18.2035012468863,15.2589026220361,14.7875436658174,17.0324523880925,16.9988209578351,16.0059936501898,20.6534105383474
"MAG203",14.84888115099,14.5292660190251,13.7759087372047,14.2179520017318,15.8888355412673,12.9763451211462,12.3015682980793,16.952783674809,14.6217488122926,17.139677672556,19.477993014527
"MAG204",18.63697598079,14.0186915356163,17.2773787909673,18.2380868322245,14.9621169260075,18.9873671469648,18.4014845856178,14.5157675644161,14.2190098707504,18.8877184699439,21.4176885548042
"MAG205",18.2212645567964,18.9772032004331,16.5956946255372,14.7949250735317,12.1748842654992,4.87129408090719,13.7769626970699,14.6479935731944,18.3422886764429,11.0062013457282,13.185944155154
"MAG206",18.420367962989,19.1342932187663,18.2468454771075,16.642246174656,16.3182603685989,18.6148777708808,18.0601344800216,16.896160965317,19.3652402652963,18.1275567199684,16.8891276651921
"MAG207",13.0663586152676,17.9903267833,13.0792194436066,16.3350925957097,11.4568073126236,14.2599905528498,13.8865578815772,14.8668256571098,14.8242308437949,14.4930487346878,10.2016632637058
"MAG208",16.420833277963,21.5642880417021,12.1761441831731,10.6201153683379,14.277770686543,14.0052800090366,15.1757170112792,13.6371710895677,14.0379890834649,10.5003461363361,13.0604725781804
"MAG209",19.5465192449766,17.9380167022718,15.8504245892403,14.1333258403857,19.4206096420667,19.2274568487159,19.5143961649879,19.3466173908854,8.7419051261073,18.4384485914905,11.4323956516435
"MAG210",17.623108462165,19.1735741318131,15.5020815083615,17.9765775019355,17.2831979034945,17.6457519675776,17.0370298107644,18.4010362372224,15.8686948126209,16.8734738127193,16.1973970359586
"MAG211",19.2693737227643,16.2688839492644,11.3785074244645,14.5903692894629,12.4492504061835,16.685410078096,15.7204723615133,2.16557248743104,11.7646481131449,16.393474758448,16.5628424069041
"MAG212",14.7405222401243,17.6776634896773,13.7807696890784,15.6903083554617,12.5266259707669,10.4224122428766,13.699041604819,15.651530889898,14.7386205494705,13.1095418950779,13.6088006490344
"MAG213",17.7840402582693,17.8596091024451,16.3260354339884,14.5863388881481,13.1002361343382,11.5556402605784,14.730921609699,11.7496840410278,17.967974737652,14.1055136010191,11.7584932207172
"MAG214",14.4499765115379,18.1016062144259,9.34976370163247,15.6256324679096,14.5481675683149,13.5526548606385,13.9805059485501,14.9258518227894,10.0456494185887,12.8824767453235,13.8655063286207
"MAG215",19.6190834210898,21.220164706054,17.937537624288,16.4836060503914,17.5158605306689,18.6855510304278,18.1591941833256,16.8019799084521,19.8953244701648,18.0856100257296,17.1742889195765
"MAG216",20.1106488519506,14.6475770081235,16.5595754731948,18.8427432631643,14.6703364446524,16.84230967803,15.1227559190514,16.0514280108108,20.1003119961509,18.2716571542076,18.9763463251207
"MAG217",13.1077800754361,16.9153044263728,11.3270830576273,11.6944141824484,11.9218987304936,8.54100684968649,0.484292218875838,11.0596589333481,3.11627992713667,0.144598062545404,2.83683404124847
"MAG218",11.6092920716459,18.175144725232,7.25590886389251,14.5953192801913,12.9549675427795,10.8998107562667,11.5541800670304,6.3041344889072,13.0532135500299,1.451627643966,9.82554622285307
"MAG219",16.5967692810714,16.5004088453067,11.3186048995858,15.4956017444097,12.4849032626618,13.1086781754914,15.5930390783258,14.3343102930136,18.3371484969812,17.5492185443313,15.6002382693994
"MAG220",19.5394844537913,-10.2681657421571,14.1821497398789,15.6701972810796,17.4934418928239,17.1470253964236,17.2672434051075,18.2446251193603,18.4339835967242,14.225981948575,14.7545238227727
"MAG221",17.2603637937376,16.6353517866929,16.4772611114089,15.6994793222956,14.8061410798178,15.0252619363961,13.8331934811913,15.8073329023154,16.7163986671791,12.873367902273,16.4710054663473
"MAG222",18.6089113340123,15.0318828850459,16.3144097683476,17.0103023621408,16.6172738480662,16.8752927718746,14.43551586537,18.1461931923543,17.9768395436444,17.6068575536516,15.8297360941334
"MAG223",16.132887949026,17.9283227012144,13.2384037499045,9.3045893885856,12.6861291740422,17.2096666755705,8.5372116845339,11.4489667624355,12.9797705439068,11.5654723583178,12.4858102553479
"MAG224",9.94833683963087,19.115551877132,9.95593246124839,8.76280934863084,7.92005762707122,9.17016044508671,7.77772464235653,12.3098335580319,9.16582231279168,6.50255364003256,10.1636236103548
"MAG225",17.115665640601,18.2027675776906,14.8535680837521,12.9920007890425,13.4007627524719,11.3156266618939,12.2229938586898,12.5762843381673,15.9892851666539,12.2456228490953,12.2609824254405
"MAG226",18.162081654801,15.3791868330081,13.9059319300917,14.9602746882686,13.2991175812778,12.2470287690339,13.4226389897167,14.8740284883669,19.198570698605,13.1935304269533,13.461311251532
"MAG227",14.8372966745602,17.7155787299429,17.2191159646265,16.8005434292516,15.2781165211958,15.1337851522032,14.271960039431,12.7084590859298,13.7667437464574,12.9544418617796,13.1055281047954
"MAG228",15.6087284898588,17.8862176658987,13.501948527015,14.2611700873954,13.0399978366632,14.2489838043442,15.0598186121938,15.0320325144096,15.3769985374535,14.6142242244151,15.1041487053073
"MAG229",14.7239782981431,16.6044547668914,15.6185465195885,14.031539774499,13.2490336115857,14.3554323224765,14.0536630753027,12.8372246062959,15.9932828407793,13.3895406468155,13.1746064419647
"MAG230",12.9416046540345,17.0936444367824,14.4567869292288,2.81472918741053,1.99922999602134,14.2160237667342,13.5747047735115,2.03305937609591,17.4218611969888,1.451627643966,-0.239427986608161
"MAG231",16.1468247575584,19.2562750305228,14.5686382147501,16.3481118927745,14.2267572222872,14.838519177296,12.3830453508267,8.53670369513915,10.5537138467787,4.1737911260267,7.62267097210114
"MAG232",15.8620571446972,20.0309548802958,18.1363400128138,17.72639786753,18.7461008038623,15.9675297788374,18.6824090580928,15.1608878749345,19.5914059192757,19.1325652633771,15.2845442280081
"MAG233",18.1163555858596,17.9504881182932,-3.35710103909373,-13.4755737896373,-9.13102638355528,-9.89673565719536,17.1271722391941,-1.43306860744126,2.68278415091564,16.2405339460677,-9.3017828352937
"MAG234",18.4242026976617,16.1383271743677,10.8713403488418,12.7460877414814,15.643539377876,13.0698843471193,16.0097529939899,16.3857253580432,15.6027538090372,15.7764858838095,17.0535989854995
"MAG235",13.0729810905513,18.114685198498,15.9723435299862,15.6110751653704,13.1029337314025,14.0024862800806,12.6744799449591,13.1788780315166,13.8249554448821,12.8553842780962,13.4425608130859
"MAG236",18.3244869670668,14.6374067382548,14.0944641723492,13.6746565632714,15.3815322637097,14.0659664502194,15.8781052164227,13.738875931318,15.1082349973624,12.3718904465157,13.8155213616106
"MAG237",18.7303498922338,16.793500878384,18.6237024659973,16.701062005815,16.0869121697248,17.5130958712957,16.2674087310389,15.977177465194,19.2519822652445,15.8601021528477,17.4901992684678
"MAG238",16.8224298985577,18.3308674142336,14.5065426484437,18.9760636100508,14.8660262030536,17.0257963771175,14.4122645053188,17.5274382349344,19.5180490337795,20.3512757575199,15.5093587224858
"MAG239",14.4654846049398,12.8602589949296,14.3383650480125,19.5986319086729,14.6680494248143,14.3304224016023,12.9873301151996,14.305152952413,19.2412182576696,14.0301207933407,14.0862762112226
"MAG240",16.3755919715444,17.0010415464508,20.0517744519396,13.4491639641023,17.554607083853,14.7324289331019,18.1155712412205,13.949498498593,17.7699356858672,16.4294564493405,18.5060394752607
"MAG241",15.1770711232373,12.744073446073,18.194041437768,14.4254065417718,16.6408329572758,16.1467726815425,14.958743339798,16.8103730892851,17.3600275244419,17.1970839606116,17.0104350892229
"MAG242",13.5177702953305,14.4614186267305,13.6239447062165,14.1363464135499,21.6187156659814,12.8595240610881,14.1146348332653,15.2083315884757,13.3792817758169,13.8783187928923,15.761891043548
"MAG243",9.43956607501701,17.1883553365178,16.9158780278072,10.236077424412,17.4297809448246,16.7326533981993,10.4614147001751,9.58825900696996,10.8294716300599,11.0907092252411,10.6310425148982
"MAG244",16.4727427020727,7.34019382677193,10.7393611646933,18.0381057186048,4.85074352184744,-1.58283645445146,7.27493237321077,13.7268706814847,17.1521825010856,11.6288724856178,9.09449142254366
"MAG245",11.2880563008572,7.19469173243915,17.6420002935727,14.7035979121886,15.9236076823283,16.7605659075282,11.1652602761498,13.0004138863125,10.9802986487685,14.5204710531454,10.8058680685003
"MAG246",10.6989968763995,14.7940383176744,10.1445475183916,5.00200900568407,17.5545071090935,4.62086111779461,14.4717812138717,19.1755712563662,12.6285281245702,10.1789630634306,18.9854884840011
"MAG247",13.6568273171443,15.5840136008814,17.6306654758198,13.460713779989,15.5364593148353,14.6800532551508,13.5081004556983,17.9474889471802,13.8569071897749,13.6706550998446,16.4575824957129
"MAG248",14.4890602227092,14.4664863229988,19.9414922598077,15.7466577414695,13.2115028076364,12.996285731742,14.3896641504198,14.3800636240041,14.3736158178843,14.1476462736713,14.7741133243242
"MAG249",15.8261963870913,15.6658766210046,0.802526239410421,17.0947780972802,13.4394017675978,13.3358468135961,14.7666412003878,11.7728049618841,9.84821473056547,13.6231795206966,3.48552986114182
"MAG250",12.6200388871804,14.0214308095451,12.623259782103,14.1568644777211,18.0990303262188,17.4261265507557,15.981898381438,17.4766227428183,11.6694648211362,17.4474960796795,13.6470413304652
"MAG251",16.9476772260761,17.0092507485898,18.4296421991635,14.1267074398676,13.9609493441835,15.246795749906,12.5702020852896,14.618901594385,17.3901088210584,15.5716145186748,17.8066180629382
"MAG252",14.38267259478,14.3388459380932,16.7525539896327,9.52081307135363,16.0159628745396,9.07183228438357,12.9507873155729,9.30475727299336,2.97807099178742,9.45820466665213,7.51990358003568
"MAG253",11.8498380130092,12.0142149546222,16.7932452045222,17.0688775362327,13.0940457769053,16.7818541985224,12.5221398356558,14.0489131882309,12.1341807936119,15.7400005296588,16.6782095190814
"MAG254",14.4218138486313,14.5226719920079,14.4302313046507,18.0296382334649,18.372467183903,16.9009007515139,14.0973945861491,20.7488363499305,15.1408686938212,15.2490671732858,19.3197861730082
"MAG255",11.9839872970086,13.2262255536937,17.118804047643,16.2409080886993,11.2053138413538,12.1833613710822,11.6448664416633,12.1598834539268,12.9445170129948,16.9944339568315,10.5324844688554
"MAG256",14.9335974291318,12.2429435406152,12.5018120211878,14.2579688901581,17.9053840365448,17.5770877034403,11.928667394283,17.3440858580591,13.4218852373897,14.043529850622,14.6284481616993
"MAG257",15.0965563328049,14.121944327827,13.1885902201465,17.1431401967951,17.2160843440896,15.9962762673918,16.4892701658467,15.7569534957165,16.7733030721441,16.4584517134214,15.6015320058691
"MAG258",3.07333629580263,8.09121822745787,5.31308536460029,8.9644898568807,17.5252014313906,15.8869428776681,12.4205807044629,14.5036950649687,10.2756966050143,11.5290595063114,15.0239924054013
"MAG259",-1.38586182974939,3.39329577775298,16.2803966874635,6.67101209774222,15.7627856927064,13.9426620336737,11.1085899310774,6.14476737382063,5.49737900979124,12.8337850665376,15.7156843100243
"MAG260",15.457067824444,16.4685943392589,15.9375318463564,16.9840182795518,11.6634839573193,13.9729111893143,14.6937749632429,14.2045139890901,13.99732790711,12.2726361071607,14.1840238592054
"MAG261",17.5412669637045,16.0946486700072,13.3906299716767,17.9898388750986,14.708306435574,14.7291975421541,14.361010223847,15.0576624753728,15.5451772409927,15.2153905297224,14.8048910437646
"MAG262",14.827676764096,17.9214954086183,15.0120106713706,15.1099228497888,18.6920425943966,15.9869144037662,15.8300890275215,17.5102364650122,14.9633243986447,18.0151694773256,14.4529807820482
"MAG263",16.7502345682873,18.804562215925,11.3405400209303,16.3298088599695,17.4742720101581,13.9358418125327,13.468041594645,14.5401734565322,18.0622426934693,13.673373139863,19.1121682429967
"MAG264",11.174849967674,11.9945053708723,11.0051066526375,12.1053233321676,10.269690278177,12.7830732145123,16.7370746343668,17.090921655035,10.4946345607102,7.14672024879014,17.9385247886555
"MAG265",14.9266753129315,15.5095876788101,14.4791122234165,14.8411973152397,11.6674657444042,15.4248449476217,14.77155202796,14.7971305018547,15.8782307607767,16.865581414031,14.6087696830341
"MAG266",17.1263438893235,17.4230165833153,17.1405039705542,15.8891387314907,16.9528222311116,16.9858216203922,16.0705876236567,16.9423949647627,17.0247353086887,13.7864766098273,17.7793060825537
"MAG267",13.1799841478994,12.8586208983255,14.9771615973806,15.6027793146691,14.4741951270729,13.8540555139415,18.7825335600334,14.058478699177,13.1962668751636,16.3404656939577,18.3385415004818
"MAG268",5.9391992156796,5.52973518053943,6.74630333269315,8.80794697592903,6.17965379258935,21.1478530248078,6.25377056369626,3.2660981803152,3.94367182614,8.88497989874229,5.04404449202556
"MAG269",14.5791130404354,12.7501257161795,16.4125529831857,15.89432618355,17.7924833722923,16.5845212409416,14.6503454140746,18.5080344861704,15.4158695994561,16.0449458207987,18.2641964505798
"MAG270",17.6331462258132,18.0132542242461,15.687877863207,17.329313176521,13.9175218799137,17.4109453061015,14.1163937051876,15.8284718714624,17.9636223323609,16.5569103328131,16.4210070962813
"MAG271",15.9148285394353,15.0513958303232,17.2443929859607,17.8946378378195,16.4062438199075,17.1052178114128,14.8148367034427,17.5543053975467,17.6961719011493,18.4988818703242,17.2693587426293
"MAG272",11.208147570761,9.99950834295553,10.3365444446125,17.129146023719,14.2493182672253,17.7017290179601,12.9339483787514,11.0528025747953,7.3430990917821,9.61357556617137,10.7920688327917
"MAG273",17.0939077104005,18.0511869891427,15.3418491023545,16.5340599869241,16.6419398415269,17.5540459790848,15.9227029406983,17.1099927426952,12.4581225511695,18.5439143521634,17.3137619260991
"MAG274",10.3378895542098,9.22243967614892,12.1540663618347,14.8156114973429,11.8456151625326,18.5377473836656,16.0026306090168,11.2689572433981,12.2432625890184,17.1672790086051,10.610276772656
"MAG275",14.7833745290718,14.4943794956655,12.4135075798454,13.6711330488631,13.7415647949172,16.6335626273184,18.5327532856726,17.0333086248541,12.31230223738,14.0378260306661,13.8786112470751
"MAG276",17.5493667820802,14.7930125570908,15.5917696546588,12.3533224484919,15.0673089084538,12.7997863897319,14.8600924615405,16.2884148903632,20.3413902827379,13.907145210194,13.8890573379228
"MAG277",12.9503170927329,13.9830653698929,13.154870326884,14.1510592165678,13.5089362417,17.3685837278812,15.2669214774788,15.6215650113189,14.1127435781547,14.5357204987116,15.0839909000389
"MAG278",12.9932909187313,19.9565692664008,10.8876031517596,10.4415779380108,12.9492356341244,17.7723617666911,11.2665793710862,19.1724052310542,11.5203622534101,10.1050911963015,19.1132055402633
"MAG279",14.9002357505708,15.4517298340094,8.74019304990178,13.0983840976094,13.3091415020822,10.5745696329759,17.525669437918,15.2435716722161,15.7323885466747,14.8283401883943,12.6221600028015
"MAG280",16.3195738474947,18.1342408516853,16.6372324137615,15.80296549336,14.2237441264554,15.6466908986146,14.7453053795995,15.4177415721668,17.9303754053802,16.2394624083515,14.9381182641185
"MAG281",13.9722430472936,15.2730169288996,14.512692624349,14.0951573501222,16.1521312638719,14.4763983179765,17.3344801483892,12.4135198096827,12.2149756671315,19.1909419125212,15.9232648180315
"MAG282",11.1349718559776,13.2934594825123,16.1679387883193,12.5620250604674,16.1846022052208,15.9422885429881,12.7803122479032,16.7748538263674,15.1671718661344,12.2013893047868,16.0919949935707
"MAG283",13.5906697964362,14.4828781871604,16.0368782777591,13.2687966430991,13.8686047738905,13.147984458952,15.4142014466763,13.279171590242,19.1776838290736,12.9203649730799,13.2410190705704
"MAG284",18.2682406020253,15.5688397462982,16.8710041390062,16.9115910127905,18.262489317512,17.7769899078748,15.9521377435586,16.8855535257405,17.7959762181992,16.7217888560019,19.2506541515124
"MAG285",14.2040451424394,12.2580406575878,12.2572693735031,14.0634321159296,15.9307701825801,12.3694417459035,15.9161006102024,12.14597871609,13.9540261944414,14.8196745772818,17.5051644776269
"MAG286",11.9499408959515,12.1765118619747,12.5297609248934,13.6847512600777,11.4094328861145,18.0418918136906,15.7605805313323,13.9525223328484,11.1287550908694,16.7221550024595,9.98988930164892
"MAG287",15.2621591533982,13.3485843624729,15.902801916718,14.6527146430103,16.2911338226402,17.2407925000778,16.1077393577146,12.7151201583154,13.6614923369426,15.5583888637641,15.9480107122982
"MAG288",7.21528581715176,9.30393396783969,7.84016723992318,8.53624690895658,15.7497411321497,12.3684000353948,16.7311933289581,11.1286235294524,11.1903431088317,16.6120900109874,14.9113433039363
"MAG289",16.2105624382123,15.8806533788756,12.8266597051289,16.8272192658792,16.5653369053024,15.752924325858,16.1360763791722,17.6260873424924,14.5870056293641,16.5495058706456,13.0395137346912
"MAG290",13.8200733655172,15.9970509340995,10.8477859486589,17.7567910265972,13.6513623065053,18.213493308452,16.1568758458973,16.1184221368157,13.6807973508847,15.5622703480277,14.5464951946397
"MAG291",9.58341161999176,11.6456381829157,10.8968145925135,14.5326329315884,16.7942846669124,16.8992742234534,15.3942417940641,13.104684949911,10.1063913408519,13.0867800833174,12.6424285596162
"MAG292",14.5712180150114,17.7586715664408,15.5212244547369,17.2181948001686,11.9434858453255,17.7106853834281,16.1644615459133,12.356622502033,12.7464758157438,15.2396400358842,16.2985171881424
"MAG293",17.0234397214565,11.0433013057664,12.1030730672788,17.4282162194237,17.2919409800367,9.46418834086334,16.7042449874024,15.13983398653,14.5331886080469,16.8097473669492,17.7917135896967
"MAG294",3.78338747407968,9.44291537224331,7.57622102629476,0.107851613664987,8.73732810061206,2.75024838572625,16.1322464476865,16.7251498988224,3.72910834536493,9.57212701152687,9.98597857968461
"MAG295",11.6052040431405,10.6702678845378,14.490521387634,12.4582561862797,15.5764387816706,9.05149395095195,13.176805935269,17.2421357357834,13.2618587742211,14.6347115786855,16.7581575836153
"MAG296",12.8734910179951,12.5478607385343,13.560872373372,15.3080571736728,16.0671347034794,11.085363708715,15.6168070557981,17.0736528721049,11.4270540726029,17.7490097922062,16.4017559277254
"MAG297",10.2421667933578,5.89428193515733,8.92097613354536,11.1167497931371,10.9836105386962,15.2940036974581,16.3176530361259,14.1084594011382,11.7246985674392,18.4431362341322,15.7660174838754
"MAG298",14.0584044887426,14.7820882867014,13.5448657726712,13.6467913605271,13.7098019546612,13.0314110162346,13.1123788758456,19.0879416309394,14.2814228905063,15.8433717172171,14.5476130039578
